,host_since,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights
5007,20151213.0,-33.88114498970838,151.22663624592022,2.0,1.0,1.0,1.0,90.0,25.0,0.0,3.0,30.0
5008,20130716.0,-33.88581816838716,151.21531580674446,2.0,2.5,1.0,1.0,125.0,0.0,0.0,2.0,1125.0
5009,20151213.0,-33.88543792446958,151.21627812305633,2.0,2.5,1.0,1.0,129.0,100.0,0.0,3.0,1125.0
5010,20130226.0,-34.04855718762401,151.15127658329308,2.0,1.0,1.0,1.0,150.0,30.0,0.0,2.0,1125.0
5011,20151211.0,-33.772073795573746,151.08609281726137,2.0,1.0,1.0,1.0,40.0,20.0,15.0,2.0,90.0
5012,20151211.0,-33.916571937408136,151.2551856419379,2.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,1125.0
5013,20150508.0,-33.89621192929721,151.17803587055116,2.0,2.0,1.0,1.0,135.0,0.0,0.0,3.0,1125.0
5014,20151213.0,-33.885371587228235,151.19657790400362,4.0,1.0,2.0,2.0,189.0,75.0,0.0,7.0,1125.0
5015,20150501.0,-33.89761416866487,151.27122293820628,2.0,1.0,1.0,1.0,181.0,120.0,0.0,5.0,1125.0
5016,20151205.0,-33.873874266221854,151.25833173905625,2.0,1.0,1.0,1.0,47.0,50.0,50.0,2.0,1125.0
5017,20151210.0,-33.873489530067076,151.11013765959586,2.0,1.0,0.0,2.0,53.0,50.0,20.0,1.0,1125.0
5018,20141026.0,-33.822771667112605,151.18672974810647,3.0,1.0,1.0,1.0,179.0,0.0,0.0,1.0,1125.0
5019,20151213.0,-33.77286916235157,151.28091080101186,3.0,1.0,2.0,2.0,107.0,0.0,0.0,2.0,1125.0
5020,20150121.0,-33.889665300984504,151.27118770054838,2.0,1.0,1.0,1.0,135.0,0.0,0.0,3.0,1125.0
5021,20151213.0,-33.94399463030237,151.2563153790246,2.0,1.0,1.0,1.0,44.0,15.0,0.0,2.0,9.0
5022,20130925.0,-33.75012287049676,151.2891722107783,4.0,1.0,2.0,3.0,100.0,50.0,0.0,2.0,1125.0
5023,20151213.0,-33.825486678613636,151.24379160531453,4.0,1.0,1.0,0.0,119.0,65.0,6.0,2.0,1125.0
5024,20140608.0,-33.942403142159236,151.26025379428245,1.0,1.0,1.0,1.0,80.0,15.0,0.0,3.0,90.0
5025,20151213.0,-33.87646778012135,151.20550277577354,4.0,1.0,1.0,2.0,175.0,40.0,30.0,2.0,1125.0
5026,20151213.0,-33.91333836488873,151.25781670582919,2.0,1.5,1.0,1.0,100.0,0.0,0.0,1.0,1125.0
5027,20131205.0,-33.795451634791924,151.27439191350334,2.0,1.0,1.0,1.0,63.0,0.0,20.0,1.0,1125.0
5028,20151213.0,-33.87597419303063,151.22790474154462,2.0,1.0,1.0,2.0,150.0,0.0,0.0,1.0,14.0
5029,20140813.0,-33.89167088867179,151.2619626670968,1.0,1.5,1.0,1.0,100.0,20.0,0.0,1.0,1125.0
5030,20130403.0,-33.889720210226706,151.27290505427266,4.0,1.0,1.0,1.0,150.0,30.0,0.0,2.0,1125.0
5031,20151213.0,-33.756695236715274,151.1373993144919,2.0,1.5,3.0,1.0,116.0,0.0,0.0,7.0,1125.0
5032,20140907.0,-33.62777240255523,151.3203917360797,4.0,1.0,2.0,2.0,150.0,0.0,25.0,1.0,1124.0
5033,20140719.0,-33.854053337168644,151.17882624784684,5.0,1.0,3.0,3.0,156.0,50.0,20.0,3.0,1125.0
5034,20150306.0,-33.893579098325354,151.17434899999162,2.0,1.0,1.0,1.0,111.0,0.0,50.0,1.0,1125.0
5035,20151213.0,-33.82658148261157,151.1968195851755,1.0,2.0,1.0,1.0,49.0,0.0,0.0,3.0,1125.0
5036,20141102.0,-33.794371233953726,151.2858904075083,2.0,1.0,1.0,1.0,111.0,0.0,0.0,6.0,10.0
5037,20140912.0,-33.869975387252644,151.22220768766417,3.0,1.0,1.0,1.0,150.0,0.0,0.0,5.0,1125.0
5038,20150805.0,-33.894077405998544,151.26864922301084,2.0,1.0,1.0,1.0,51.0,20.0,15.0,1.0,1125.0
5039,20130205.0,-33.8891047171555,151.21495688328244,2.0,1.0,1.0,1.0,69.0,0.0,0.0,2.0,1125.0
5040,20151214.0,-33.77499369655591,151.176993215745,2.0,1.0,1.0,1.0,150.0,0.0,0.0,3.0,1125.0
5041,20131210.0,-33.90208732988512,151.14416801392838,2.0,1.5,1.0,2.0,100.0,50.0,15.0,15.0,25.0
5042,20131126.0,-33.8860573491292,151.21264757801353,2.0,1.0,1.0,1.0,169.0,80.0,30.0,3.0,1125.0
5043,20150818.0,-33.890091817880666,151.168241395328,2.0,1.0,1.0,1.0,80.0,50.0,30.0,3.0,1125.0
5044,20150512.0,-33.89713671798954,151.2148050043891,2.0,1.0,1.0,1.0,80.0,0.0,0.0,10.0,1125.0
5045,20150523.0,-33.89371205403048,151.1847327703146,4.0,1.0,2.0,2.0,100.0,45.0,0.0,3.0,1125.0
5046,20151214.0,-33.82616152305741,151.2080882316221,3.0,1.0,3.0,2.0,61.0,0.0,25.0,4.0,1125.0
5047,20151124.0,-33.88944947613127,151.26193751936643,2.0,1.0,1.0,1.0,119.0,0.0,0.0,3.0,1125.0
5048,20151214.0,-33.886277652339004,151.2719912567047,3.0,1.0,1.0,2.0,85.0,25.0,50.0,4.0,4.0
5049,20141230.0,-33.81049735763768,151.18193292127168,6.0,2.0,3.0,3.0,185.0,195.0,25.0,2.0,1125.0
5050,20150402.0,-33.88742002294276,151.21428722985996,6.0,1.0,2.0,3.0,155.0,100.0,50.0,2.0,1125.0
5051,20151211.0,-33.77178001143643,151.08627597184332,2.0,1.0,1.0,2.0,40.0,20.0,15.0,2.0,90.0
5052,20130526.0,-33.88462763293262,151.19337050819158,1.0,1.0,1.0,1.0,44.0,0.0,0.0,4.0,30.0
5053,20151214.0,-33.84069318843201,151.2062025908315,4.0,1.0,2.0,2.0,169.0,150.0,0.0,1.0,1125.0
5054,20150908.0,-33.916969069863924,151.25612187097926,2.0,2.0,1.0,1.0,77.0,15.0,10.0,3.0,1125.0
5055,20150118.0,-33.88903466962404,151.26480663519175,2.0,1.0,1.0,1.0,65.0,50.0,0.0,20.0,1125.0
5056,20140513.0,-33.78548879646739,151.2846868495484,2.0,1.0,1.0,1.0,120.0,0.0,0.0,1.0,1125.0
5057,20150920.0,-33.94372484759108,151.25729172705857,3.0,1.0,2.0,1.0,85.0,0.0,0.0,2.0,1125.0
5058,20130407.0,-33.898965440414486,151.2709010719702,2.0,1.0,1.0,2.0,85.0,35.0,75.0,7.0,90.0
5059,20151214.0,-33.831467356755965,151.0853284522171,1.0,1.0,1.0,1.0,65.0,0.0,25.0,1.0,1125.0
5060,20151022.0,-33.941022787454926,151.21570003125325,3.0,2.0,1.0,4.0,58.0,75.0,70.0,2.0,1125.0
5061,20150521.0,-33.814762697371485,151.19609936303948,2.0,3.0,1.0,1.0,100.0,50.0,50.0,3.0,8.0
5062,20130420.0,-33.99007209029712,151.14481157547715,3.0,1.0,2.0,2.0,166.0,40.0,45.0,2.0,1125.0
5063,20151031.0,-33.796588655769966,151.27207423980312,1.0,1.0,1.0,1.0,42.0,0.0,0.0,3.0,1125.0
5064,20140715.0,-33.938880188298576,151.23841297792558,1.0,1.0,1.0,1.0,61.0,20.0,10.0,2.0,14.0
5065,20151209.0,-33.959240625937184,151.13962541153245,4.0,2.0,2.0,2.0,80.0,100.0,30.0,1.0,1125.0
5066,20150804.0,-33.88382183681428,151.27927742273977,4.0,1.0,2.0,3.0,181.0,0.0,0.0,1.0,1125.0
5067,20140827.0,-33.89551054735088,151.14530970834468,1.0,2.0,2.0,1.0,61.0,0.0,0.0,4.0,21.0
5068,20120523.0,-33.90448220390661,151.2550837703312,2.0,1.0,1.0,1.0,191.0,200.0,0.0,5.0,1125.0
5069,20151214.0,-33.92844507702075,151.15389919585238,2.0,1.0,1.0,1.0,69.0,28.0,20.0,14.0,1125.0
5070,20150306.0,-33.90314170281377,151.16715484362052,2.0,2.0,1.0,1.0,125.0,0.0,0.0,1.0,1125.0
5071,20151214.0,-33.8750602372944,151.2757196620674,2.0,1.0,1.0,1.0,100.0,0.0,0.0,5.0,8.0
5072,20151214.0,-33.873991449727534,151.20808951115922,2.0,1.0,0.0,1.0,128.0,80.0,0.0,1.0,1125.0
5073,20140817.0,-33.89027119051785,151.20191566207075,1.0,1.0,1.0,1.0,100.0,10.0,20.0,5.0,1125.0
5074,20150817.0,-33.914206486443184,151.22683582350604,2.0,1.0,1.0,2.0,70.0,0.0,0.0,1.0,1125.0
5075,20130514.0,-33.80354880340706,151.28569862369014,2.0,1.0,1.0,1.0,80.0,50.0,40.0,2.0,1125.0
5076,20151214.0,-33.87346390081523,151.22319145541582,2.0,1.0,0.0,1.0,135.0,0.0,0.0,1.0,1125.0
5077,20140304.0,-33.65756346505838,151.31673830605862,2.0,1.0,1.0,1.0,94.0,30.0,20.0,2.0,1125.0
5078,20150711.0,-33.885814431146706,151.23766058636906,2.0,1.0,1.0,1.0,120.0,99.0,0.0,2.0,1125.0
5079,20151214.0,-33.77985694239637,151.107138174457,3.0,1.0,1.0,1.0,50.0,0.0,0.0,12.0,40.0
5080,20151109.0,-33.88619660933145,151.24244524375848,4.0,1.0,2.0,2.0,181.0,0.0,0.0,3.0,1125.0
5081,20131001.0,-33.876049999885524,151.22358365671317,3.0,1.0,1.0,1.0,150.0,0.0,0.0,2.0,1125.0
5082,20151013.0,-33.80274857311604,151.28870019724943,2.0,1.0,1.0,1.0,146.0,30.0,0.0,1.0,1125.0
5083,20150306.0,-33.91444207206272,151.20806718427647,2.0,2.0,1.0,1.0,39.0,10.0,10.0,1.0,69.0
5084,20120822.0,-33.87905069266673,151.21301237684298,2.0,1.0,1.0,1.0,90.0,25.0,0.0,6.0,30.0
5085,20140419.0,-33.90976058404866,151.25477431983126,5.0,1.0,2.0,2.0,187.0,81.0,0.0,2.0,1125.0
5086,20151215.0,-33.89645154303811,151.21498504263076,2.0,1.5,1.0,1.0,80.0,0.0,0.0,3.0,1125.0
5087,20151215.0,-33.913019024307445,151.2421074134513,1.0,1.0,1.0,1.0,42.0,0.0,10.0,1.0,1125.0
5088,20151215.0,-33.8963020562136,151.25988621727103,2.0,1.0,1.0,1.0,65.0,0.0,0.0,1.0,1125.0
5089,20151215.0,-33.886940307609684,151.1664946969572,2.0,1.0,1.0,1.0,65.0,0.0,0.0,4.0,15.0
5090,20151207.0,-33.87729188745848,151.21402540388112,2.0,2.0,1.0,1.0,140.0,20.0,0.0,7.0,14.0
5091,20121218.0,-33.88023127336937,151.22086038652947,2.0,1.0,1.0,1.0,111.0,85.0,0.0,2.0,30.0
5092,20151012.0,-33.90605810196839,151.2149627854109,2.0,1.0,1.0,1.0,62.0,0.0,0.0,4.0,1125.0
5093,20151215.0,-33.87473982257297,151.22583759929302,2.0,1.0,1.0,1.0,92.0,0.0,50.0,1.0,1125.0
5094,20151215.0,-33.72397874934184,151.1063716864979,2.0,1.0,1.0,1.0,50.0,10.0,10.0,2.0,1125.0
5095,20151215.0,-33.754958038776486,151.2967638570099,4.0,1.0,2.0,3.0,181.0,100.0,0.0,90.0,90.0
5096,20110714.0,-33.88595091797157,151.2721376154182,1.0,1.5,1.0,1.0,125.0,0.0,0.0,3.0,14.0
5097,20151215.0,-33.834103779964664,151.24561583214228,2.0,1.0,1.0,1.0,111.0,40.0,0.0,1.0,1125.0
5098,20151214.0,-33.87534453451642,151.21494006314504,1.0,1.0,1.0,1.0,65.0,30.0,0.0,5.0,30.0
5099,20140216.0,-33.90858165031329,151.25517211198166,4.0,2.0,2.0,3.0,198.0,100.0,0.0,14.0,1125.0
5100,20110624.0,-33.886555287885805,151.26649894501313,2.0,1.0,1.0,1.0,150.0,40.0,0.0,3.0,1125.0
5101,20140810.0,-33.828550774335696,151.22076410296057,2.0,1.0,1.0,1.0,150.0,50.0,0.0,5.0,12.0
5102,20141103.0,-33.89226702724403,151.26382250732604,2.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,1125.0
5103,20110830.0,-33.87733899874259,151.21851130578446,4.0,1.5,2.0,2.0,170.0,30.0,0.0,3.0,1125.0
5104,20140127.0,-33.93285945087871,151.14505472801503,2.0,1.0,0.0,1.0,70.0,0.0,0.0,1.0,1125.0
5105,20131125.0,-33.89105909213717,151.27313839642338,3.0,1.0,0.0,2.0,120.0,100.0,25.0,2.0,120.0
5106,20150929.0,-33.91289036649998,151.25540697163038,2.0,1.0,1.0,1.0,170.0,80.0,0.0,1.0,1125.0
5107,20151216.0,-33.89411394708077,151.26853829899338,2.0,1.0,1.0,1.0,140.0,0.0,0.0,1.0,1125.0
5108,20130512.0,-33.849881122445744,151.21730892533074,4.0,1.0,1.0,2.0,150.0,95.0,15.0,1.0,4.0
5109,20151216.0,-33.87925140455686,151.20607196768466,2.0,1.0,1.0,1.0,100.0,15.0,0.0,1.0,1125.0
5110,20151027.0,-33.90099449655412,151.2119059299369,2.0,1.0,1.0,1.0,125.0,0.0,0.0,3.0,7.0
5111,20120909.0,-33.88474572571425,151.21575851296538,1.0,1.0,1.0,1.0,55.0,50.0,0.0,10.0,28.0
5112,20130924.0,-33.89756921736325,151.25555243151473,1.0,1.0,1.0,1.0,50.0,0.0,0.0,2.0,1125.0
5113,20151216.0,-33.72837217660069,151.16884088111968,5.0,1.0,1.0,3.0,150.0,50.0,20.0,2.0,9.0
5114,20141225.0,-33.878275535135565,151.27480791867802,2.0,1.0,1.0,1.0,50.0,0.0,0.0,3.0,1125.0
5115,20141208.0,-33.88977316373892,151.2670196049483,2.0,1.0,1.0,1.0,115.0,30.0,0.0,2.0,185.0
5116,20151001.0,-33.81125075013381,151.18333619458187,2.0,1.0,1.0,1.0,55.0,20.0,0.0,1.0,20.0
5117,20151216.0,-33.863237991453964,151.27963422752862,2.0,1.0,2.0,1.0,150.0,80.0,0.0,3.0,12.0
5118,20151216.0,-33.878637327544844,151.19807511696692,2.0,1.0,1.0,1.0,129.0,0.0,0.0,15.0,100.0
5119,20151216.0,-33.89081233773831,151.27219238327876,2.0,1.0,1.0,1.0,170.0,30.0,50.0,7.0,24.0
5120,20150621.0,-33.92222460370289,151.2513508105177,2.0,1.0,1.0,1.0,44.0,0.0,0.0,2.0,7.0
5121,20151126.0,-34.04433187298711,151.15303358763668,2.0,1.0,1.0,1.0,129.0,0.0,30.0,3.0,60.0
5122,20121119.0,-33.883592559425225,151.23100934342747,2.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,1125.0
5123,20130430.0,-33.87429168688419,151.2219012912856,2.0,1.0,1.0,1.0,159.0,50.0,0.0,2.0,1125.0
5124,20141226.0,-33.88638902492272,151.19999003853775,2.0,2.0,1.0,2.0,53.0,0.0,0.0,1.0,1125.0
5125,20150214.0,-33.88621917446405,151.27871299587642,2.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,1125.0
5126,20120523.0,-33.835167712046136,151.22059445249957,2.0,1.0,1.0,1.0,89.0,0.0,0.0,1.0,1125.0
5127,20120503.0,-33.89837555550333,151.18044501375556,2.0,1.5,1.0,1.0,125.0,50.0,0.0,2.0,1124.0
5128,20151217.0,-33.85244819218499,151.16002254933701,2.0,1.0,1.0,2.0,61.0,21.0,20.0,1.0,5.0
5129,20121010.0,-33.89221980603127,151.28269359494834,2.0,1.0,1.0,1.0,160.0,140.0,0.0,6.0,1125.0
5130,20151211.0,-33.77111444944547,151.08602072707515,2.0,1.0,1.0,1.0,40.0,20.0,15.0,2.0,90.0
5131,20151217.0,-33.962726918527984,151.11292829353425,2.0,2.0,1.0,1.0,53.0,0.0,0.0,7.0,1125.0
5132,20130611.0,-33.80850474944564,151.12687538321626,2.0,1.5,1.0,1.0,53.0,50.0,8.0,1.0,1125.0
5133,20130701.0,-33.94430485565592,151.24958056980333,2.0,1.0,1.0,1.0,100.0,100.0,0.0,1.0,1125.0
5134,20151217.0,-33.854390150490964,151.17620425531524,4.0,1.0,2.0,3.0,120.0,100.0,0.0,5.0,365.0
5135,20151217.0,-33.875824287918746,151.22513674439318,2.0,1.0,0.0,1.0,105.0,70.0,0.0,3.0,35.0
5136,20151121.0,-33.92434892841636,151.18950537837577,2.0,1.0,1.0,1.0,119.0,100.0,0.0,7.0,1125.0
5137,20151217.0,-33.80392827583511,151.28883656272845,2.0,1.0,1.0,1.0,140.0,40.0,0.0,7.0,42.0
5138,20141003.0,-33.87596220013625,151.21935730471,4.0,1.0,2.0,2.0,185.0,95.0,0.0,2.0,112.0
5139,20151217.0,-33.90411483569829,151.19431398445542,4.0,1.0,0.0,2.0,98.0,50.0,0.0,2.0,50.0
5140,20120502.0,-33.866594012014,151.1695163108641,2.0,1.5,1.0,1.0,155.0,25.0,0.0,2.0,1125.0
5141,20151217.0,-33.919404847876784,151.1972397539771,2.0,1.0,1.0,1.0,125.0,50.0,40.0,3.0,1125.0
5142,20130526.0,-33.88648577581583,151.1943354714663,2.0,1.0,1.0,1.0,120.0,65.0,0.0,3.0,1125.0
5143,20151216.0,-33.92230096872646,151.23272963769531,2.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,1125.0
5144,20151217.0,-33.828378340760565,151.20975077088954,2.0,1.0,1.0,1.0,120.0,80.0,0.0,7.0,14.0
5145,20131124.0,-33.868053241199625,151.2044222801039,2.0,1.0,1.0,1.0,105.0,69.0,30.0,1.0,365.0
5146,20140706.0,-33.87238723342506,151.22232993465678,2.0,1.0,1.0,1.0,111.0,0.0,0.0,14.0,1125.0
5147,20130617.0,-33.87814416287766,151.2208661392679,2.0,1.0,0.0,1.0,85.0,40.0,0.0,2.0,1125.0
5148,20110911.0,-33.94599768390159,151.13506393736066,2.0,1.0,1.0,1.0,100.0,40.0,40.0,1.0,1125.0
5149,20151016.0,-33.90894020412956,151.1563672412166,6.0,2.0,3.0,3.0,150.0,70.0,0.0,4.0,27.0
5150,20151218.0,-33.89958150281579,151.17691146200343,3.0,1.0,1.0,3.0,120.0,50.0,0.0,2.0,14.0
5151,20151218.0,-33.93901859998464,151.21450898448518,2.0,2.0,1.0,1.0,58.0,15.0,20.0,1.0,1125.0
5152,20131214.0,-33.95157414222512,151.22747224584631,6.0,1.0,2.0,3.0,90.0,50.0,20.0,1.0,5.0
5153,20150705.0,-33.889341562492184,151.28002025924985,3.0,1.0,1.0,2.0,70.0,50.0,40.0,7.0,365.0
5154,20151218.0,-33.883414356344325,151.2231880489704,2.0,1.0,1.0,1.0,129.0,0.0,0.0,1.0,1125.0
5155,20120416.0,-33.878195865812515,151.18417566029527,2.0,1.0,0.0,1.0,119.0,0.0,0.0,1.0,1125.0
5156,20151012.0,-33.82235839874872,151.210243149796,2.0,1.0,1.0,1.0,170.0,40.0,50.0,2.0,7.0
5157,20140602.0,-33.88061945363014,151.1868119638549,2.0,2.0,1.0,1.0,50.0,20.0,0.0,5.0,21.0
5158,20150722.0,-33.891127807255174,151.20828280229514,1.0,1.0,1.0,1.0,80.0,50.0,0.0,2.0,1125.0
5159,20140625.0,-33.65653322945796,151.32315165930692,2.0,1.0,1.0,1.0,160.0,0.0,0.0,2.0,1125.0
5160,20151218.0,-33.89528932953155,151.14821368881056,2.0,1.0,1.0,1.0,100.0,100.0,60.0,8.0,14.0
5161,20151218.0,-33.90105488099195,151.17572011427478,4.0,1.0,2.0,2.0,116.0,49.0,15.0,3.0,21.0
5162,20151218.0,-33.90357121610861,151.2475751330957,3.0,1.0,2.0,1.0,120.0,0.0,0.0,30.0,1125.0
5163,20150408.0,-33.79837788434603,151.28630870748685,2.0,1.0,1.0,1.0,190.0,0.0,0.0,1.0,6.0
5164,20130813.0,-33.90762206014877,151.26659180668062,2.0,1.0,1.0,1.0,129.0,30.0,0.0,1.0,6.0
5165,20151214.0,-33.8811743504167,151.19727049200543,2.0,2.0,1.0,2.0,61.0,0.0,0.0,3.0,1125.0
5166,20131110.0,-33.91416565640072,151.24765502351713,3.0,1.0,2.0,1.0,185.0,80.0,50.0,3.0,1125.0
5167,20150705.0,-33.890607620681706,151.28106463669369,2.0,1.0,1.0,1.0,57.0,50.0,0.0,7.0,365.0
5168,20140930.0,-33.8332610906464,151.08573182127398,2.0,1.0,1.0,1.0,98.0,20.0,20.0,5.0,1125.0
5169,20150726.0,-33.643383422693574,151.3071886840218,3.0,1.0,2.0,2.0,120.0,10.0,0.0,1.0,28.0
5170,20151219.0,-33.891741372888625,151.21233428172738,1.0,1.0,1.0,1.0,146.0,0.0,0.0,1.0,1125.0
5171,20150126.0,-33.87999445884402,151.21387805449353,2.0,1.0,0.0,1.0,100.0,99.0,15.0,1.0,1124.0
5172,20151219.0,-33.755508148934624,151.29861770230468,1.0,1.0,1.0,1.0,35.0,0.0,0.0,1.0,1125.0
5173,20151219.0,-33.89297339552621,151.26367354946254,2.0,1.0,0.0,1.0,98.0,49.0,55.0,1.0,1125.0
5174,20150213.0,-33.908487301636484,151.2184827119732,4.0,1.5,2.0,3.0,90.0,0.0,0.0,14.0,1125.0
5175,20151219.0,-33.914649450978736,151.20259512478944,2.0,1.0,1.0,1.0,78.0,0.0,100.0,5.0,12.0
5176,20151219.0,-33.92100562984723,151.2304525929275,1.0,1.0,1.0,1.0,40.0,0.0,0.0,1.0,1125.0
5177,20151219.0,-33.825239621060014,150.99492426557933,4.0,1.0,2.0,3.0,150.0,60.0,15.0,1.0,1125.0
5178,20151213.0,-33.907469293914644,151.22541700552063,2.0,1.0,1.0,1.0,120.0,0.0,0.0,2.0,1125.0
5179,20151219.0,-33.95689262562074,151.2315094620546,2.0,1.0,1.0,1.0,181.0,25.0,100.0,1.0,1125.0
5180,20151219.0,-33.88942221736162,151.27320785764596,4.0,1.0,2.0,2.0,109.0,129.0,0.0,4.0,14.0
5181,20151018.0,-33.896081130624715,151.1693526407774,2.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,1125.0
5182,20140321.0,-33.94399842996908,151.2475526729742,1.0,1.0,1.0,1.0,65.0,10.0,0.0,2.0,1125.0
5183,20130525.0,-33.891882316362626,151.20240281659085,1.0,1.5,1.0,1.0,59.0,0.0,0.0,1.0,1125.0
5184,20151219.0,-33.88452080509845,151.21067138882538,2.0,1.0,1.0,1.0,181.0,95.0,0.0,3.0,7.0
5185,20151219.0,-33.89433467956221,151.26590254922345,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,1125.0
5186,20140811.0,-33.905531063355824,151.23227517060508,2.0,1.0,1.0,1.0,150.0,100.0,0.0,3.0,90.0
5187,20140401.0,-33.880292381832106,151.21554077458762,2.0,1.0,0.0,1.0,181.0,50.0,0.0,10.0,21.0
5188,20151211.0,-33.77226270163088,151.08603575672325,1.0,1.0,1.0,1.0,30.0,20.0,15.0,2.0,90.0
5189,20120304.0,-33.886120020901664,151.21024876454368,2.0,1.0,1.0,1.0,94.0,30.0,90.0,6.0,1125.0
5190,20151220.0,-33.9044070232531,151.17922269779316,2.0,2.0,1.0,1.0,90.0,0.0,15.0,1.0,8.0
5191,20120824.0,-33.88575259540648,151.2596940151984,2.0,1.0,1.0,1.0,65.0,0.0,0.0,1.0,1125.0
5192,20150705.0,-33.89040420552576,151.27977648474862,2.0,1.0,1.0,1.0,35.0,50.0,0.0,7.0,1123.0
5193,20151220.0,-33.897185157281804,151.1670920320853,2.0,1.0,1.0,2.0,100.0,0.0,0.0,1.0,1125.0
5194,20110311.0,-33.891953307774614,151.20194037542598,2.0,1.0,1.0,1.0,90.0,60.0,0.0,1.0,1125.0
5195,20150705.0,-33.89036836904974,151.280290286682,2.0,1.0,1.0,2.0,70.0,50.0,40.0,7.0,1125.0
5196,20130210.0,-33.885584254344074,151.26375661085615,2.0,1.0,1.0,1.0,105.0,90.0,25.0,1.0,1125.0
5197,20151215.0,-33.90907388852165,151.1753884425513,1.0,1.0,1.0,2.0,70.0,0.0,0.0,1.0,1125.0
5198,20150427.0,-33.62674470710806,151.31716778581745,3.0,1.0,2.0,2.0,181.0,100.0,50.0,2.0,1125.0
5199,20151215.0,-33.89229672024291,151.26132799384192,2.0,1.0,1.0,1.0,129.0,50.0,0.0,3.0,1125.0
5200,20151220.0,-33.920633132051435,151.2265586359124,2.0,1.0,1.0,2.0,86.0,0.0,0.0,7.0,10.0
5201,20151220.0,-33.879624238021364,151.2161682255531,2.0,1.0,1.0,1.0,136.0,0.0,0.0,1.0,1125.0
5202,20120731.0,-33.90393100507839,151.19216047486796,4.0,1.0,1.0,2.0,111.0,0.0,35.0,2.0,1125.0
5203,20151004.0,-33.884343086883504,151.12357777315654,1.0,1.0,1.0,1.0,66.0,0.0,0.0,1.0,35.0
5204,20151220.0,-33.80360453331389,151.28601558055075,1.0,1.0,2.0,2.0,70.0,0.0,0.0,3.0,1125.0
5205,20151220.0,-33.90492867464917,151.2534466881338,3.0,1.0,2.0,2.0,150.0,0.0,0.0,5.0,11.0
5206,20151109.0,-33.919176421799996,151.25593153246598,3.0,1.0,1.0,1.0,117.0,67.0,0.0,1.0,1125.0
5207,20140410.0,-33.88708614573319,151.21480212514888,3.0,1.0,1.0,2.0,120.0,175.0,0.0,3.0,1125.0
5208,20151209.0,-33.944050847590034,151.25830189249228,5.0,1.0,2.0,2.0,139.0,110.0,50.0,2.0,1125.0
5209,20151220.0,-33.87064965763727,151.10128067779223,3.0,1.0,1.0,2.0,90.0,0.0,0.0,2.0,25.0
5210,20111101.0,-33.89070920562795,151.21290699435994,2.0,1.5,1.0,1.0,70.0,30.0,20.0,2.0,1125.0
5211,20130704.0,-33.894857203785165,151.20377027330116,2.0,1.0,1.0,1.0,115.0,50.0,0.0,2.0,1125.0
5212,20141213.0,-33.766142436460854,151.1612336048029,6.0,1.5,2.0,4.0,158.0,80.0,20.0,1.0,366.0
5213,20120918.0,-33.75199038543815,151.29716617252188,2.0,1.0,0.0,1.0,100.0,165.0,0.0,3.0,1125.0
5214,20151220.0,-33.876415812374226,151.27608932855756,2.0,1.0,1.0,1.0,90.0,20.0,0.0,7.0,20.0
5215,20151220.0,-33.831018775926985,151.2408465363987,4.0,1.0,2.0,3.0,150.0,80.0,0.0,4.0,20.0
5216,20151221.0,-33.890818511489144,151.2672856173499,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,1125.0
5217,20140924.0,-33.90619704306166,151.22270387990156,2.0,1.0,1.0,1.0,57.0,25.0,0.0,1.0,1125.0
5218,20150615.0,-33.89099447343733,151.19598734751906,2.0,1.0,1.0,1.0,100.0,0.0,0.0,30.0,1125.0
5219,20140530.0,-33.87603049481505,151.21345684795372,2.0,1.0,1.0,1.0,185.0,120.0,0.0,3.0,30.0
5220,20151219.0,-33.889215222657,151.27264744239602,2.0,1.0,0.0,1.0,160.0,75.0,0.0,2.0,1125.0
5221,20151221.0,-33.91085207392916,151.20359683373712,2.0,1.0,1.0,1.0,98.0,50.0,0.0,2.0,1125.0
5222,20141208.0,-33.87810986106455,151.215578030137,1.0,2.0,1.0,1.0,120.0,25.0,0.0,1.0,1125.0
5223,20151221.0,-33.892505407682265,151.2626394799977,2.0,1.0,2.0,1.0,100.0,0.0,0.0,2.0,6.0
5224,20131003.0,-33.79578979974282,151.25359018496837,2.0,1.0,1.0,1.0,80.0,20.0,30.0,1.0,1125.0
5225,20150810.0,-33.92775212266993,151.19004974129248,2.0,1.0,1.0,1.0,63.0,0.0,0.0,1.0,60.0
5226,20140911.0,-33.88615759735307,151.2026284229843,6.0,1.0,2.0,2.0,181.0,80.0,15.0,1.0,1124.0
5227,20151221.0,-33.88236340661039,151.2296170554659,2.0,2.0,1.0,1.0,59.0,0.0,0.0,3.0,1125.0
5228,20121203.0,-33.71644380916506,151.0458469723874,2.0,1.0,1.0,1.0,61.0,10.0,20.0,2.0,14.0
